seq;timestamp;data
339;1747216942.227810;-9618.479492 -8454.549805 -12726.783203 -13876.728516 -13010.881836 -14104.024414 -1249.007935 -2491.738281 -317.262054 1179.084351 1232.938843 -91.004982 591.113098 386.962952 273.193909 -2328.971436 -4611.427734 -9213.810547 1282.584351 -6743.145020 -3348.557373 -1024.800049 -6735.219238 -3784.822998 -4741.969238 -3433.416748 -1657.503174 -1020.358521 -1221.862183 -268.116608
340;1747216942.419147;-35028.355469 -19370.732422 -26077.568359 -23137.873047 -25924.314453 -29331.488281 -23813.830078 -28945.300781 -25358.798828 -24074.605469 -18462.511719 -10655.375977 -3005.320068 5967.793945 11596.321289 -21498.371094 -782.674011 -3392.018311 -1694.580688 -1850.298218 -7574.333008 -6657.558105 -4012.812012 -12180.710938 -17221.833984 -19296.931641 -19108.833984 -21765.875000 -13973.662109 -12698.751953
341;1747216942.601905;-37078.187500 -27317.164062 -33795.140625 -31825.384766 -34426.265625 -30555.173828 -32197.996094 -30623.498047 -25278.167969 -27599.007812 -17238.949219 -10323.000977 -241.825500 7530.777344 11228.578125 1310.729004 -9890.441406 -713.004456 -4349.688965 -4846.903320 -9953.363281 -13335.401367 -8912.271484 -12229.735352 -22110.736328 -25313.750000 -23073.738281 -21009.001953 -13578.934570 -9421.443359
342;1747216942.781020;-34352.589844 -56799.410156 -56880.988281 -44100.265625 -42603.992188 -35849.593750 -41855.238281 -42369.199219 -43652.503906 -26244.660156 -26301.705078 -12985.375977 -3222.578369 12695.227539 16565.628906 13541.020508 27205.984375 1942.157227 5604.029297 -13126.483398 -7630.211914 -7974.229980 -16896.625000 -19942.638672 -22653.953125 -29400.671875 -34024.222656 -31800.609375 -30220.271484 -15026.764648
343;1747216942.970942;-4887.330078 -6565.428711 -8418.012695 -7076.887207 -6160.222656 -5010.421875 -6507.999512 -5229.021973 -4169.301758 -3312.326904 -854.088623 -462.643921 385.707123 904.214294 1286.348389 1917.528687 5561.625488 5666.478027 -898.791199 -3090.644531 -2369.565674 -2582.822266 -4507.398438 -5325.043457 -4662.348145 -8091.023926 -3061.987549 -2963.895264 -1516.635864 -691.235718
344;1747216943.156568;8443.368164 -23767.339844 -1147.334595 -13364.118164 -9980.455078 -10137.279297 -13265.802734 -9652.308594 -10687.888672 -12687.365234 -10383.608398 -10421.441406 -9392.772461 -4068.746826 7174.823730 -5984.931641 -12301.691406 974.093872 -4658.940430 -4211.539551 420.902496 -1796.694336 -1603.304321 -4159.360840 -2470.374756 -6268.434570 -7348.251953 -10465.696289 -13779.733398 -12893.625000
345;1747216943.351238;-18759.224609 -9055.943359 -20659.292969 -16599.597656 -18783.031250 -19921.494141 -17326.095703 -16635.294922 -16990.001953 -17125.927734 -16394.968750 -15653.663086 -12250.936523 -12261.404297 5845.473633 -19955.531250 1169.698608 -5354.485352 152.685135 -2024.724609 -1998.169922 -1886.794189 -3305.209717 -3721.962402 -3226.642822 -9000.852539 -10030.648438 -13912.005859 -24798.101562 -24814.937500
346;1747216943.538525;2234.388916 -38459.234375 -20892.066406 -35207.851562 -33613.929688 -27054.482422 -25866.117188 -29881.365234 -27690.365234 -24717.828125 -21539.033203 -20179.437500 -12684.117188 1487.333252 14218.677734 -10383.817383 -3880.507324 -13715.656250 1842.474976 -1509.071045 -1755.372925 -3337.889404 -10856.626953 -10324.645508 -14343.629883 -15614.241211 -21721.681641 -27376.869141 -30656.792969 -27576.476562
347;1747216943.722391;-12418.827148 39825.476562 -49003.515625 -139367.890625 -92454.679688 -83112.515625 -189611.343750 -94494.812500 -70209.273438 -47939.066406 -39753.515625 -1990.376953 9684.965820 24446.794922 21114.156250 18613.669922 6637.992676 18634.328125 -30929.658203 14051.674805 18069.123047 -139842.187500 6153.992676 -38003.324219 -63519.578125 -59345.210938 -58848.179688 -42655.824219 -32614.720703 -14968.445312
348;1747216943.906010;26762.447266 -51750.718750 58286.503906 103247.382812 -159569.750000 -239555.921875 39510.023438 11178.671875 -89337.304688 -7698.510742 5695.860352 17966.906250 21408.375000 20651.203125 21566.119141 -12075.785156 50168.046875 7140.159180 473721.906250 -181614.562500 -108376.070312 -246503.859375 -217954.562500 -152603.625000 -123467.328125 -85189.664062 -49424.800781 -35315.816406 -21441.732422 -10534.484375
349;1747216944.084256;-44296.023438 15867.923828 -51375.507812 44769.425781 -107111.601562 -168071.687500 38211.218750 -25945.251953 107027.617188 30859.222656 28265.841797 24445.328125 27647.207031 26207.525391 25625.908203 40270.558594 -43238.753906 49531.414062 -65707.234375 -229329.984375 222984.218750 -244554.531250 -205032.296875 -159906.328125 -121047.921875 -92750.085938 -58487.527344 -40613.695312 -25220.046875 -12270.549805
350;1747216944.280188;12247.709961 -33513.011719 -20395.466797 -90154.226562 -76366.390625 -55056.113281 -88509.132812 -66301.140625 -66271.054688 -75074.210938 -48977.968750 -40816.785156 -12724.919922 11639.208008 30457.902344 13147.608398 23803.042969 28979.572266 27187.402344 1393.014160 -10980.299805 -2789.341553 -18905.970703 -12194.093750 -22244.824219 -41636.570312 -58354.390625 -62747.964844 -50827.007812 -34470.417969
351;1747216944.464160;26594.519531 -26340.916016 41855.648438 -58683.777344 -68719.695312 -151594.281250 -215900.437500 -102147.789062 -98852.125000 -89030.085938 -46192.992188 5528.993652 19762.447266 26232.085938 27790.976562 2608.864258 35661.578125 42621.117188 46441.636719 430367.343750 -88211.750000 120877.570312 -21512.437500 -37747.718750 -82724.429688 -87174.734375 -73209.843750 -55788.714844 -34974.093750 -19507.527344
352;1747216944.651545;-14045.911133 82985.250000 -20022.757812 58876.570312 -97669.156250 -81606.640625 -10899.445312 -174985.859375 -36610.101562 -79041.289062 -29664.804688 7578.095703 25452.490234 22599.080078 29214.046875 14735.695312 48391.890625 21628.396484 -58471.011719 70528.000000 10142.739258 -152844.265625 -79373.828125 -143583.875000 -134793.984375 -86632.359375 -71215.101562 -51211.007812 -36239.644531 -17153.537109
353;1747216944.846679;13877.548828 -34526.218750 -16662.412109 -109416.531250 -94195.226562 -53628.199219 -92733.492188 -76882.695312 -66222.781250 -82022.156250 -48432.230469 -35192.300781 -9869.386719 9825.347656 30261.423828 13081.265625 24998.736328 35826.359375 16112.223633 13132.860352 -7500.815918 -23126.689453 -15997.260742 -19735.357422 -30137.017578 -42632.222656 -56810.945312 -61256.214844 -50304.574219 -31317.837891
354;1747216945.029249;-11001.283203 55805.906250 -23541.380859 260502.968750 -53928.667969 -99461.953125 -139787.968750 -77782.406250 -129934.617188 -76192.187500 -54344.585938 -12156.406250 23562.845703 22834.289062 31444.042969 13889.419922 24513.509766 15050.625000 -32557.986328 33241.320312 -14536.062500 99873.351562 -14908.526367 -61709.886719 -124381.640625 -76021.101562 -74402.460938 -62948.855469 -44967.222656 -22448.654297
355;1747216945.210338;11143.857422 -30429.611328 -22273.011719 -61793.675781 -56495.308594 -65745.195312 -72555.007812 -69303.609375 -61540.937500 -85801.234375 -54070.144531 -48241.015625 -14206.612305 8958.521484 32962.300781 15940.566406 20105.337891 24221.664062 20427.656250 -3890.714355 -12913.044922 4240.687500 -24369.607422 -20064.423828 -28911.167969 -49215.101562 -60763.375000 -62055.250000 -56252.851562 -38779.218750
356;1747216945.392350;-10072.317383 73256.421875 -25836.019531 493721.906250 -58550.023438 -76815.625000 -151192.156250 -64336.230469 -128091.015625 -105548.562500 -50034.886719 -8741.239258 17897.892578 22765.412109 32183.205078 12874.957031 12358.598633 14644.727539 317839.531250 15708.711914 -43978.742188 56088.328125 -26382.578125 -62654.734375 -111846.976562 -82885.531250 -70281.484375 -66506.343750 -44705.734375 -23067.068359
357;1747216945.571465;11035.355469 -30418.847656 -21470.335938 -66063.101562 -57219.449219 -63450.414062 -68540.984375 -67487.593750 -65081.855469 -79573.851562 -54513.804688 -46347.449219 -13983.229492 8125.057617 31724.117188 14880.872070 19833.349609 24028.441406 23216.115234 -3120.142822 -14349.401367 2326.764893 -24585.498047 -19079.326172 -34629.429688 -49115.808594 -65167.218750 -62463.484375 -56087.371094 -36636.816406
358;1747216945.759895;-10366.764648 68602.906250 -25492.857422 754391.375000 -59337.402344 -83669.773438 -151414.640625 -65605.132812 -139086.171875 -105335.078125 -63184.054688 -8673.166992 23708.750000 22429.171875 32405.425781 13318.933594 12814.677734 15286.928711 93638.710938 17345.447266 -48879.878906 61376.957031 -19963.000000 -26957.230469 -103580.250000 -79097.023438 -66843.070312 -63370.300781 -43482.906250 -22967.349609
359;1747216945.944667;11844.452148 -31683.175781 -22110.089844 -77994.859375 -64624.738281 -52725.835938 -79379.000000 -64460.847656 -67327.210938 -76012.148438 -53976.617188 -39793.187500 -9803.405273 12273.619141 31470.947266 14855.154297 22795.619141 27479.539062 26427.394531 8621.952148 -12633.148438 6097.985840 -12538.023438 -7459.897461 -33272.113281 -45515.375000 -60064.472656 -66338.562500 -55403.996094 -36941.777344
360;1747216946.141689;11669.507812 -30733.271484 -21479.994141 -66947.132812 -57806.332031 -64868.628906 -74681.078125 -64382.726562 -61038.796875 -77500.984375 -47791.445312 -45140.500000 -8907.553711 8633.618164 32401.785156 15593.851562 20416.066406 24652.564453 23155.433594 -71.317368 -12304.303711 4611.838867 -19718.970703 -15669.914062 -30233.861328 -46626.261719 -60023.894531 -62679.445312 -54480.203125 -37699.371094
361;1747216946.325998;11554.025391 -30849.679688 -21719.792969 -64251.324219 -56571.582031 -64442.957031 -70604.125000 -65166.031250 -60701.582031 -79971.859375 -47983.890625 -43092.664062 -11833.696289 8741.092773 32797.644531 15677.809570 19513.468750 24078.273438 21817.796875 -1501.651855 -15261.202148 7962.910645 -22346.373047 -16413.511719 -32187.246094 -50303.972656 -59166.285156 -66307.382812 -53986.656250 -39652.039062
362;1747216946.511369;11978.580078 -30445.398438 -20697.574219 -68941.406250 -58140.906250 -61503.289062 -73969.414062 -62240.953125 -62024.230469 -75751.546875 -50568.554688 -39339.839844 -15702.875977 11959.407227 31123.064453 15004.125000 20889.435547 24852.710938 25292.115234 -2670.752930 -15839.088867 2967.394287 -24373.306641 -15002.088867 -39328.667969 -44545.695312 -62326.675781 -62617.777344 -54907.871094 -38645.699219
363;1747216946.692618;11547.314453 -29308.011719 -21694.585938 -63148.628906 -59179.140625 -65336.312500 -71952.085938 -63605.707031 -60031.156250 -82661.304688 -50249.972656 -40935.863281 -14207.785156 8922.490234 31637.302734 15629.556641 19947.509766 24658.402344 25615.958984 949.018433 -15015.675781 5443.671875 -22267.496094 -12824.544922 -35518.160156 -45762.230469 -62419.070312 -66923.203125 -57100.914062 -40310.285156
364;1747216946.878597;12113.737305 -30780.789062 -22293.101562 -68749.093750 -63592.941406 -61722.015625 -77757.585938 -60897.160156 -60332.992188 -78526.070312 -48767.019531 -45417.359375 -19041.542969 10370.716797 31617.679688 15053.092773 20589.468750 27515.539062 26980.566406 3451.992188 -16270.957031 8948.570312 -17168.398438 -8951.293945 -29738.472656 -41396.792969 -58479.585938 -69516.328125 -55089.828125 -40451.410156
365;1747216947.057786;-10084.966797 63481.265625 -26451.029297 416853.281250 -58231.316406 -81143.796875 -138544.265625 -65724.484375 -135756.343750 -121646.812500 -52174.464844 -13814.182617 21022.712891 23131.625000 32322.697266 13367.957031 10547.180664 14415.028320 268809.375000 19750.486328 -50167.257812 53485.496094 -19367.662109 -29556.791016 -138048.703125 -80829.195312 -71106.718750 -60282.453125 -43273.730469 -22649.929688
366;1747216947.236662;-10322.493164 69974.687500 -25680.908203 590901.750000 -59503.210938 -76437.648438 -175928.875000 -66381.421875 -150312.515625 -142164.593750 -51841.179688 -12798.083984 21883.509766 22434.281250 31472.888672 13229.213867 12088.981445 16119.808594 19365.292969 17377.716797 -42412.796875 44645.585938 -25043.273438 -50214.097656 -120538.640625 -77942.296875 -66587.437500 -65357.902344 -43752.457031 -22566.113281
367;1747216947.426034;-10263.218750 76051.070312 -25439.529297 571924.562500 -60473.261719 -71523.351562 -159058.078125 -67886.609375 -152160.984375 -104788.648438 -55028.171875 -11560.528320 19563.689453 23761.046875 31752.652344 13065.187500 14623.536133 15860.162109 97237.281250 17204.416016 -41617.960938 42608.324219 -26133.720703 -65230.847656 -123429.578125 -81650.773438 -68080.164062 -65915.351562 -44360.156250 -22455.046875
368;1747216947.614330;11921.910156 -31349.886719 -22628.367188 -62868.476562 -60228.613281 -59043.445312 -73038.781250 -63058.363281 -60137.171875 -76925.578125 -51080.238281 -42992.023438 -14141.849609 8014.374023 33574.976562 15482.631836 22398.035156 23938.451172 24737.626953 -242.400803 -17336.050781 6351.139648 -25107.238281 -14156.551758 -31608.052734 -50182.511719 -58230.925781 -68651.703125 -54730.152344 -39370.871094
369;1747216947.800104;-10820.991211 67246.320312 -23836.457031 233992.500000 -61248.312500 -84045.937500 -182498.906250 -79697.976562 -126455.445312 -110843.523438 -46679.343750 3242.401123 21085.560547 24442.068359 32471.695312 13724.694336 20341.566406 15217.405273 -21297.574219 31972.330078 -38421.417969 79767.328125 -18689.912109 -23571.167969 -126597.148438 -69677.210938 -76049.617188 -55532.921875 -47494.175781 -22813.804688
370;1747216947.986950;12468.633789 -29995.521484 -21443.599609 -74495.437500 -62695.828125 -58673.847656 -87223.242188 -61719.171875 -62056.191406 -75124.875000 -49451.507812 -43114.082031 -20279.011719 8414.648438 30907.050781 14577.401367 21338.427734 27051.841797 24925.289062 3714.252441 -13760.829102 7932.625977 -17633.289062 -9315.523438 -25547.925781 -43476.167969 -57924.628906 -74390.078125 -59138.597656 -38849.964844
371;1747216948.170218;-10490.402344 69400.968750 -24879.068359 301412.625000 -61308.039062 -76460.570312 -167049.906250 -70326.882812 -141568.546875 -143345.734375 -49331.941406 -10771.830078 10210.830078 23842.218750 31903.072266 13277.362305 15828.712891 15888.845703 -211898.500000 25298.830078 -27166.173828 76033.937500 -19188.033203 -41435.929688 -113656.835938 -98509.773438 -65920.398438 -71375.234375 -43355.679688 -23677.304688
372;1747216948.355537;-10610.413086 67771.906250 -26117.148438 1653536.125000 -61881.800781 -75424.554688 -125437.070312 -65124.250000 -124106.789062 -101246.187500 -41776.531250 -12230.267578 17451.841797 22586.617188 31456.775391 13280.921875 22883.671875 15154.540039 203616.484375 14798.346680 -45653.273438 81348.765625 -27981.865234 -35259.339844 -109745.320312 -82104.968750 -71775.609375 -60338.054688 -44091.082031 -24442.726562
373;1747216948.543829;-10504.683594 65588.132812 -26035.529297 451902.562500 -67005.265625 -74643.281250 -145192.484375 -76333.140625 -133912.781250 -150484.296875 -48332.187500 -16991.494141 27043.031250 20838.695312 31259.189453 13236.053711 15744.377930 15060.569336 171452.968750 19761.160156 -41173.199219 77281.625000 -14920.684570 -22845.501953 -187816.406250 -80742.953125 -75078.312500 -54071.437500 -46017.652344 -21080.279297
374;1747216948.721548;11720.803711 -30811.761719 -21094.054688 -72526.039062 -64057.039062 -60030.105469 -76389.671875 -63274.910156 -61775.898438 -79481.664062 -48848.703125 -52859.445312 -9199.452148 7914.762695 32434.160156 15947.825195 21462.353516 26792.101562 23306.794922 16.534397 -13683.426758 7515.759766 -19900.281250 -10604.906250 -28721.875000 -48454.253906 -67164.757812 -61076.585938 -55404.570312 -39089.542969
375;1747216948.903047;12032.240234 -30039.988281 -22019.857422 -69922.179688 -60645.246094 -62318.042969 -72415.406250 -65691.664062 -66702.054688 -85060.539062 -57337.832031 -36368.445312 -29985.628906 7531.194824 31807.472656 15562.618164 20550.666016 26155.435547 26549.421875 -235.604553 -12289.673828 2764.281738 -20586.361328 -15632.936523 -26534.177734 -45273.781250 -61228.527344 -62168.046875 -56573.804688 -40502.050781
376;1747216949.096166;11743.466797 -30878.929688 -21453.818359 -75657.757812 -61219.871094 -58293.835938 -75463.843750 -61689.332031 -62311.945312 -74866.203125 -47938.589844 -48614.519531 -8055.185059 7689.678223 34347.738281 15229.699219 21692.417969 25941.044922 24960.808594 -957.581970 -12242.060547 9289.039062 -23400.794922 -9595.424805 -24894.189453 -44822.003906 -58038.968750 -69964.351562 -53971.820312 -37851.785156
377;1747216949.282248;-10782.528320 70629.718750 -25745.587891 374827.687500 -62680.886719 -82978.960938 -245553.187500 -70823.296875 -190220.718750 -124417.328125 -49801.292969 -11813.267578 23259.445312 23833.576172 31243.357422 13363.664062 8131.606934 16901.046875 -70703.695312 26302.892578 -30361.857422 42319.351562 -19100.244141 -66196.343750 -105283.562500 -91364.195312 -66058.554688 -64172.683594 -44388.757812 -21682.091797
378;1747216949.461432;12446.590820 -30762.955078 -22350.076172 -67913.101562 -61170.390625 -61622.597656 -83009.226562 -62223.898438 -62028.417969 -80786.062500 -49674.480469 -47752.035156 -23084.970703 7146.108887 31746.826172 15497.139648 21346.359375 28035.021484 24115.960938 3118.056641 -17570.503906 3774.070557 -21599.992188 -14008.880859 -33477.378906 -46209.558594 -57401.542969 -55633.300781 -56967.003906 -38133.789062
