seq;timestamp;data
80;1745751636.988462;0.985990 0.346099 0.450092 0.229187 0.124285 0.130576 0.116476 0.073134 0.043994 0.026838 0.026584 0.021309 0.016972 0.016579 0.016670 -0.003242 -0.047612 -0.030351 -0.282754 -0.212277 -0.270763 -0.151849 -0.135547 -0.093378 -0.066326 -0.052081 -0.034426 -0.024463 -0.015078 -0.007750
81;1745751637.176645;0.375867 0.349798 0.296731 0.296179 0.170387 0.134466 0.108292 0.051206 0.039615 0.033261 0.023121 0.022399 0.018639 0.016474 0.015496 1.720188 -0.074271 0.061421 -0.228188 -0.286648 -0.193920 -0.120788 -0.117848 -0.112587 -0.066075 -0.048852 -0.035224 -0.024587 -0.014853 -0.007846
82;1745751637.360100;-0.375689 0.307412 0.609966 0.289838 0.263817 0.093869 0.112124 0.046471 0.046950 0.038875 0.024206 0.020409 0.017957 0.016591 0.016096 -0.944386 -0.230918 -0.049868 -0.168290 -0.221898 -0.163198 -0.167159 -0.101958 -0.097725 -0.069620 -0.052048 -0.036349 -0.023804 -0.015011 -0.008273
83;1745751637.541639;0.270245 0.432448 0.628129 0.246937 0.167684 0.120888 0.104708 0.040355 0.049241 0.034512 0.021916 0.022094 0.017011 0.017142 0.016313 0.117213 0.025873 -0.103091 -0.246194 -0.195821 -0.168352 -0.135621 -0.118805 -0.092662 -0.072945 -0.052633 -0.034996 -0.023983 -0.014764 -0.008052
84;1745751637.726455;-0.101289 0.567171 0.417533 0.151970 0.185479 0.147389 0.111207 0.052347 0.041556 0.027511 0.021768 0.021253 0.018127 0.016678 0.015862 2.939541 -0.220118 0.407928 -0.177873 -0.244623 -0.211186 -0.158033 -0.095850 -0.114616 -0.077657 -0.048846 -0.034305 -0.023815 -0.015838 -0.008096
85;1745751637.907615;0.594144 0.261434 -4.599565 0.169604 0.271630 0.107091 0.058657 0.066770 0.044213 0.040673 0.023027 0.019130 0.018926 0.016565 0.016187 0.510626 -0.204092 0.739505 -0.265887 -0.202347 -0.173338 -0.197041 -0.126776 -0.092957 -0.076765 -0.050833 -0.035587 -0.023871 -0.015324 -0.008125
86;1745751638.089273;0.168110 0.706475 0.217446 0.244109 0.077359 0.132115 0.086770 0.069272 0.051318 0.029208 0.021633 0.019406 0.017476 0.016851 0.016099 -0.762230 0.001178 -0.156323 -0.249667 -0.311660 -0.208782 -0.166530 -0.123544 -0.101770 -0.077777 -0.048747 -0.034896 -0.024112 -0.015240 -0.008231
87;1745751638.270485;0.358465 0.359262 0.428357 0.254466 0.331267 0.084373 0.038648 0.071972 0.036871 0.032698 0.024875 0.019306 0.017914 0.017229 0.015463 0.237257 -0.267763 -0.327079 -0.270086 -0.283968 -0.183692 -0.158203 -0.135594 -0.093581 -0.069772 -0.051224 -0.032365 -0.022954 -0.015344 -0.007757
88;1745751638.458704;0.377348 0.570493 0.406693 0.272426 0.130172 0.125076 0.110081 0.072714 0.052820 0.034519 0.025470 0.019936 0.018050 0.017044 0.016188 0.233841 0.114177 0.044193 -0.091108 -0.212648 -0.239152 -0.100637 -0.138921 -0.098401 -0.069510 -0.051358 -0.035520 -0.023398 -0.015249 -0.008171
89;1745751638.640866;0.301604 0.681685 0.317435 0.589644 0.119075 0.124067 0.094438 0.087366 0.039134 0.023871 0.025526 0.020139 0.017128 0.017209 0.016140 0.205470 -0.173944 -0.039504 -0.259380 -0.389799 -0.264085 -0.166029 -0.122587 -0.097433 -0.074931 -0.050585 -0.033715 -0.024212 -0.014977 -0.007586
90;1745751638.841783;0.670681 1.480427 0.743967 0.295403 0.324389 0.080190 0.090986 0.095983 0.045332 0.027989 0.025999 0.020137 0.017409 0.017715 0.016315 0.836050 -2.508811 -0.340481 -0.172271 -0.145830 -0.204237 -0.138149 -0.133038 -0.092218 -0.067184 -0.052819 -0.035653 -0.023640 -0.015126 -0.008120
91;1745751639.021742;0.257383 0.598990 0.262517 0.413360 0.189672 0.126329 0.062088 0.044839 0.036426 0.027889 0.023642 0.020915 0.018474 0.016524 0.015565 0.155761 -0.201667 0.029067 -0.147297 -0.201811 -0.139820 -0.147891 -0.133594 -0.108559 -0.066627 -0.050188 -0.035308 -0.023386 -0.014763 -0.007919
92;1745751639.218363;1.959760 0.207372 0.452149 0.254179 0.194475 0.190186 0.070695 0.052272 0.038963 0.020391 0.024185 0.019673 0.018391 0.016912 0.015800 2.347780 -0.089874 -0.285682 -0.249315 -0.272335 -0.171156 -0.126937 -0.147917 -0.108228 -0.067824 -0.051967 -0.034367 -0.024335 -0.014853 -0.006890
93;1745751639.416860;2.010927 0.461833 3.165392 0.280359 0.268300 0.121700 0.092517 0.053294 0.044266 0.033609 0.023865 0.021540 0.017905 0.017138 0.015966 2.090761 -0.076589 0.489936 -0.190418 -0.173118 -0.201428 -0.152006 -0.133560 -0.099214 -0.077307 -0.050338 -0.034337 -0.023276 -0.015268 -0.007484
94;1745751639.614221;0.669319 0.166256 0.596032 0.282339 0.135142 0.058929 0.051528 0.054384 0.042694 0.034350 0.027876 0.019815 0.018134 0.017092 0.016824 0.382031 -0.156623 -0.035537 -0.435441 -0.387483 -0.205958 -0.151784 -0.131191 -0.097160 -0.073741 -0.052213 -0.033682 -0.022890 -0.015612 -0.008540
95;1745751639.820984;0.185319 0.485191 0.282693 0.344401 0.122598 0.121226 0.070677 0.072420 0.043117 0.031541 0.023326 0.021112 0.018951 0.016484 0.015777 0.454045 -0.297697 -0.070170 -0.153752 -0.210991 -0.159642 -0.198199 -0.142983 -0.106593 -0.076459 -0.048795 -0.035922 -0.023844 -0.014997 -0.007591
96;1745751639.998154;0.574283 0.270001 0.555297 0.181291 0.168021 0.099656 0.145192 0.054540 0.034766 0.024399 0.021701 0.021160 0.017126 0.016583 0.015820 0.301262 -0.127043 -0.081727 -0.151635 -0.218389 -0.178808 -0.166204 -0.105774 -0.099447 -0.077686 -0.048190 -0.035428 -0.023638 -0.014992 -0.007942
97;1745751640.194922;0.955790 0.224231 0.334722 0.240784 0.290885 0.148419 0.086005 0.066661 0.051935 0.036393 0.025545 0.020843 0.018748 0.017369 0.015832 0.231932 -0.103448 -0.460528 -0.221494 -0.204592 -0.153127 -0.174321 -0.136475 -0.095878 -0.073151 -0.050017 -0.034669 -0.023501 -0.015088 -0.007739
98;1745751640.381376;-0.482487 0.341784 1.520717 0.299398 0.203655 0.069612 0.092559 0.065788 0.039993 0.031800 0.027001 0.020599 0.019048 0.017257 0.016062 -0.167172 -0.135786 -0.118752 -0.185885 -0.241762 -0.239205 -0.134907 -0.104413 -0.113731 -0.074433 -0.049694 -0.035038 -0.024250 -0.014459 -0.008656
99;1745751640.571970;0.257530 0.180285 1.327795 0.279788 0.249368 0.048788 0.079149 0.056838 0.042408 0.025622 0.026708 0.019564 0.018246 0.017147 0.016176 0.935201 -0.172422 -1.090034 -0.175385 -0.223406 -0.244506 -0.149441 -0.127638 -0.104596 -0.081333 -0.050091 -0.033663 -0.024317 -0.014603 -0.008489
100;1745751640.758582;0.599022 0.670086 0.343113 0.498703 0.185356 0.162174 0.089040 0.048778 0.050168 0.030993 0.026931 0.018640 0.017996 0.016696 0.016555 0.015095 -0.284804 -0.171847 -0.225647 -0.289282 -0.264787 -0.181999 -0.126087 -0.100389 -0.071022 -0.050450 -0.034931 -0.024360 -0.014790 -0.008014
101;1745751640.947904;0.372994 1.181043 0.518399 0.137606 0.335700 0.173257 0.086944 0.064778 0.051041 0.033356 0.028915 0.019220 0.017653 0.016859 0.016294 0.181817 0.197360 0.002550 -0.211898 -0.276001 -0.204888 -0.171323 -0.121700 -0.108319 -0.061698 -0.054042 -0.034922 -0.023361 -0.015146 -0.007827
102;1745751641.139511;-0.067080 0.451518 -1.097209 0.300600 0.104837 0.029355 0.062218 0.052156 0.042871 0.037045 0.028607 0.022263 0.018139 0.016946 0.015868 0.354369 -0.109894 -0.624490 -0.025247 -0.385777 -0.237521 -0.175592 -0.122418 -0.100320 -0.066851 -0.052238 -0.034791 -0.023525 -0.015181 -0.008185
103;1745751641.323680;0.850900 -0.024902 0.527652 0.408366 0.261803 0.111843 0.046458 0.055595 0.053957 0.027295 0.026383 0.020444 0.016845 0.016830 0.016096 0.271652 -0.507148 0.277254 -0.308448 -0.305486 -0.167669 -0.196181 -0.132107 -0.085950 -0.068754 -0.050498 -0.035970 -0.024656 -0.015074 -0.007786
104;1745751641.504497;0.097778 0.603303 0.944903 0.333253 0.315880 0.131687 0.113485 0.085663 0.054760 0.038723 0.022847 0.020788 0.017527 0.017263 0.016293 0.462771 0.018269 -0.439433 -0.112282 -0.204525 -0.262409 -0.188395 -0.138127 -0.099132 -0.076410 -0.047916 -0.034416 -0.025049 -0.015419 -0.008086
105;1745751641.710421;0.555702 0.390952 0.423231 0.367046 0.268268 0.090057 0.043831 0.061914 0.042640 0.021239 0.023701 0.019695 0.017154 0.017153 0.016082 -0.243007 -0.144130 -0.144932 -0.053675 -0.241436 -0.239645 -0.140176 -0.170046 -0.104582 -0.079218 -0.051051 -0.036081 -0.023615 -0.014658 -0.007603
106;1745751641.892515;0.113404 0.426111 0.231946 0.334873 0.135675 0.163662 0.109192 0.071003 0.030881 0.035711 0.025424 0.019851 0.017867 0.017348 0.015989 0.202281 -0.124978 -0.102539 -0.404125 -0.304788 -0.204376 -0.148629 -0.129504 -0.106198 -0.072831 -0.048407 -0.036404 -0.023867 -0.014784 -0.007634
107;1745751642.081246;0.422061 0.311262 0.253093 0.335642 0.132633 0.094142 0.126625 0.078573 0.036160 0.030098 0.024209 0.019271 0.017763 0.016872 0.016115 0.350323 -0.202971 -0.382206 -0.020213 -0.233468 -0.185125 -0.233085 -0.128656 -0.097847 -0.066780 -0.052305 -0.036151 -0.024495 -0.015299 -0.008300
108;1745751642.275661;0.190005 0.443479 0.589524 0.234706 0.139311 0.134662 0.066655 0.063546 0.049903 0.029141 0.025826 0.020994 0.018110 0.017368 0.015927 -0.641145 -0.043052 -0.499687 -0.064595 -0.234497 -0.207979 -0.163108 -0.140824 -0.095419 -0.075249 -0.052129 -0.034819 -0.023153 -0.014863 -0.007151
109;1745751642.457764;0.634593 0.312859 0.498626 0.274264 0.280188 -0.011947 0.111046 0.082330 0.043122 0.027932 0.026635 0.017704 0.019166 0.016924 0.016162 -0.117817 0.068391 -0.208578 -0.069401 -0.145056 -0.232103 -0.145659 -0.125656 -0.097437 -0.081848 -0.051023 -0.033510 -0.023139 -0.015295 -0.007524
110;1745751642.660027;1.399329 0.825737 0.372840 0.290423 0.163906 0.079805 0.080591 0.051693 0.035687 0.025526 0.023707 0.022481 0.018679 0.016167 0.016460 -0.757922 0.058265 -0.137241 -0.148518 -0.190225 -0.248911 -0.140916 -0.120814 -0.102040 -0.071182 -0.051705 -0.036354 -0.024335 -0.015046 -0.007401
111;1745751642.838733;0.599732 0.338052 0.573791 0.230147 0.137801 0.083825 0.074330 0.066120 0.046651 0.023012 0.027596 0.020347 0.017769 0.017291 0.016120 0.052929 -0.210786 1.528412 -0.380842 -0.279717 -0.221791 -0.212473 -0.117708 -0.107439 -0.070114 -0.051812 -0.036454 -0.023693 -0.014983 -0.007811
112;1745751643.026196;0.192757 0.820294 1.692023 0.367247 0.148132 0.126749 0.076989 0.062992 0.055849 0.032939 0.025208 0.022659 0.017844 0.016539 0.015668 0.191729 -0.666982 0.537121 -0.260856 -0.164781 -0.174652 -0.196155 -0.115205 -0.105531 -0.082416 -0.051789 -0.035061 -0.023710 -0.015230 -0.007748
113;1745751643.206983;1.211792 0.456169 0.416317 0.275251 0.180740 0.086230 0.106631 0.077590 0.047973 0.029893 0.027868 0.020351 0.019218 0.017216 0.016533 0.538241 0.063671 0.241150 -0.287301 -0.254635 -0.228145 -0.147977 -0.143488 -0.106361 -0.071490 -0.050789 -0.035666 -0.022717 -0.015175 -0.007635
114;1745751643.385364;0.442339 0.431183 0.316305 0.240914 0.258299 0.121703 0.105853 0.067795 0.041497 0.034520 0.023282 0.020160 0.017197 0.017108 0.016331 -0.083405 -0.551588 -0.174889 -0.155501 -0.338288 -0.167207 -0.207343 -0.110141 -0.095506 -0.074847 -0.049736 -0.034763 -0.024075 -0.014793 -0.008062
115;1745751643.572968;0.944415 0.177193 0.428432 0.240596 0.120291 0.103359 0.073079 0.074663 0.042733 0.029336 0.024478 0.019894 0.018024 0.016938 0.015875 1.078619 -0.341855 -0.214357 -0.241500 -0.344451 -0.161151 -0.162384 -0.122137 -0.098589 -0.074317 -0.049883 -0.039227 -0.024565 -0.015228 -0.008177
116;1745751643.757052;0.505331 0.394152 0.354767 0.336941 0.145414 0.147720 0.081244 0.067868 0.045675 0.030316 0.025178 0.021130 0.018785 0.016897 0.015851 -1.798794 -0.188588 0.093011 -0.182110 -0.264199 -0.191472 -0.146161 -0.126005 -0.097459 -0.067983 -0.052758 -0.035568 -0.023935 -0.015135 -0.007894
117;1745751643.947636;0.621745 0.368445 1.365142 0.241187 0.170094 0.108804 0.098258 0.032067 0.044376 0.031223 0.022008 0.020527 0.017946 0.017295 0.016052 0.241335 0.050155 -1.013387 -0.231941 -0.295444 -0.184550 -0.156647 -0.165214 -0.088720 -0.077821 -0.051676 -0.037322 -0.024293 -0.015559 -0.008115
118;1745751644.127131;0.209056 0.514661 0.348776 0.448508 0.171484 0.126351 0.062777 0.062212 0.045505 0.028713 0.023502 0.020953 0.019676 0.017191 0.016017 -0.067716 -0.081450 -0.180950 -0.078008 -0.177449 -0.234897 -0.169646 -0.112553 -0.095286 -0.069486 -0.048316 -0.035524 -0.023749 -0.015097 -0.007605
119;1745751644.308386;0.701885 0.246632 2.064591 0.244257 0.236763 0.131982 0.040037 0.062173 0.036166 0.028027 0.024587 0.020260 0.018079 0.017042 0.016207 0.552721 -0.095361 0.381834 -0.192416 -0.238178 -0.190048 -0.183418 -0.146245 -0.103912 -0.080253 -0.050508 -0.033596 -0.023561 -0.015257 -0.007749
120;1745751644.502118;0.317728 0.412423 0.145858 0.303845 0.207755 0.177028 0.120733 0.045624 0.040724 0.042179 0.029923 0.020877 0.018628 0.016942 0.016450 -0.100645 -0.358095 -0.560525 -0.252664 -0.324308 -0.144506 -0.139405 -0.146542 -0.102689 -0.075495 -0.048593 -0.035383 -0.023396 -0.015322 -0.007608
121;1745751644.677043;0.281536 0.304620 0.245479 0.223155 0.140739 0.082792 0.063711 0.067593 0.038718 0.037336 0.024113 0.020157 0.018432 0.016760 0.016972 -0.046923 -0.024026 -0.455908 -0.410353 -0.236034 -0.172749 -0.173020 -0.114120 -0.096850 -0.071528 -0.047935 -0.034811 -0.022924 -0.014877 -0.007389
122;1745751644.862082;1.794574 0.212356 0.878921 0.484593 0.325429 0.080155 0.078034 0.056647 0.043679 0.027441 0.023745 0.020384 0.017751 0.016407 0.016404 0.284654 -0.153091 0.176354 -0.106947 -0.285673 -0.177326 -0.158592 -0.126585 -0.097175 -0.064834 -0.049831 -0.033161 -0.024168 -0.014648 -0.007814
123;1745751645.055008;0.357572 0.684435 0.238230 0.179151 0.214115 0.124172 0.077768 0.053200 0.044662 0.039998 0.022882 0.021593 0.017363 0.016424 0.016058 0.073834 0.552544 -0.145649 -0.208729 -0.314229 -0.174407 -0.130340 -0.116477 -0.089701 -0.067759 -0.047272 -0.036059 -0.023839 -0.014699 -0.008070
124;1745751645.240710;0.988025 0.446909 1.968314 0.328838 0.201007 0.082660 0.087763 0.070178 0.038869 0.035824 0.026824 0.020502 0.018895 0.016690 0.016304 -0.227690 0.250296 0.348017 -0.209857 -0.171333 -0.165054 -0.175980 -0.143904 -0.105518 -0.075477 -0.049575 -0.034242 -0.023121 -0.014501 -0.007406
125;1745751645.420569;0.242783 0.999184 0.470870 0.263357 0.243819 0.144101 0.088698 0.048963 0.039872 0.034088 0.025255 0.020004 0.018412 0.017197 0.015934 0.157735 -1.505082 -0.083945 -0.166143 -0.355065 -0.205649 -0.164646 -0.118632 -0.110569 -0.070381 -0.049367 -0.034288 -0.024780 -0.015649 -0.008093
126;1745751645.600163;0.891095 0.254074 0.362818 0.272870 0.230590 0.088676 0.077608 0.054900 0.045876 0.032210 0.022751 0.019691 0.017356 0.017122 0.016574 0.429583 -0.575066 -0.537237 -0.222027 -0.313387 -0.186436 -0.151611 -0.144683 -0.117054 -0.065814 -0.049350 -0.034327 -0.023939 -0.015220 -0.007661
127;1745751645.793232;0.188634 0.479000 0.153508 0.307027 0.222300 0.140558 0.115239 0.050188 0.047928 0.029565 0.024881 0.020932 0.017735 0.017145 0.016089 0.157285 -0.078309 -0.464639 -0.128556 -0.372347 -0.177638 -0.157242 -0.104987 -0.110374 -0.068111 -0.049924 -0.034970 -0.023825 -0.015082 -0.007757
128;1745751645.987564;0.380359 0.407705 0.527272 0.460800 0.210063 0.018189 0.077701 0.060604 0.036079 0.032766 0.023247 0.018873 0.017288 0.016725 0.015889 0.156124 0.010145 -0.039972 -0.248693 -0.254408 -0.202688 -0.176297 -0.129642 -0.094558 -0.073558 -0.051035 -0.035454 -0.024161 -0.015097 -0.008084
129;1745751646.170896;0.566010 0.253313 0.510911 0.325189 0.304307 0.122540 0.100422 0.049592 0.039039 0.034174 0.024214 0.020495 0.018383 0.016877 0.016560 -0.100323 -0.072177 -0.695386 -0.162627 -0.219053 -0.198630 -0.187504 -0.127458 -0.102021 -0.069904 -0.050851 -0.035739 -0.022870 -0.015018 -0.007955
130;1745751646.367466;0.321295 1.445282 0.646291 0.320184 0.234923 0.086329 0.053813 0.065935 0.038407 0.035239 0.023826 0.020581 0.018192 0.017113 0.016438 0.179646 -0.615038 -0.507211 -0.148527 -0.249236 -0.165333 -0.171481 -0.132333 -0.098041 -0.072094 -0.048052 -0.034186 -0.023110 -0.014687 -0.007901
131;1745751646.553410;0.615330 0.559136 0.338798 0.231744 0.208428 0.177594 0.093949 0.066526 0.038303 0.031445 0.022923 0.020087 0.017164 0.017365 0.015940 0.154207 -0.380513 -0.638668 -0.238661 -0.251351 -0.169229 -0.193607 -0.112044 -0.099610 -0.069860 -0.048957 -0.036871 -0.023255 -0.014874 -0.007639
132;1745751646.732647;0.453937 0.928323 0.487286 0.137453 0.160361 0.128284 0.064047 0.074181 0.034851 0.022183 0.023194 0.021486 0.017687 0.017367 0.016161 -0.457876 -0.587974 -0.644154 -0.351023 -0.192576 -0.119428 -0.188419 -0.114542 -0.098340 -0.074290 -0.048729 -0.036781 -0.023574 -0.014956 -0.007387
133;1745751646.914563;0.446010 0.591122 0.991726 0.254031 0.133729 0.149391 0.071235 0.059194 0.033660 0.029413 0.024364 0.020803 0.019500 0.016654 0.016033 0.048436 -0.212847 0.201780 -0.347115 -0.257589 -0.196906 -0.131753 -0.152256 -0.095429 -0.072244 -0.051186 -0.035545 -0.024449 -0.014582 -0.007527
134;1745751647.106527;1.728408 0.292825 0.480167 0.223990 0.151829 0.116865 0.074867 0.061957 0.037560 0.034707 0.022985 0.020014 0.018216 0.016629 0.016539 -0.140006 -0.294475 -0.042420 -0.165651 -0.234447 -0.196302 -0.154809 -0.127775 -0.104677 -0.070122 -0.052442 -0.035189 -0.024468 -0.015372 -0.007805
135;1745751647.288715;-1.008482 0.411334 1.176368 0.279105 0.184083 0.092474 0.092805 0.070172 0.036566 0.029854 0.026925 0.018319 0.019059 0.017064 0.017213 3.965878 -0.152721 -0.584557 -0.188879 -0.260102 -0.199743 -0.113075 -0.150836 -0.101415 -0.071102 -0.048370 -0.037139 -0.022809 -0.014780 -0.008057
136;1745751647.461381;0.166261 0.494789 0.522723 0.376998 0.222006 0.110302 0.009869 0.054499 0.054576 0.035587 0.023394 0.019668 0.018089 0.016687 0.016485 0.313752 -0.117650 -0.379407 -0.247889 -0.205106 -0.148485 -0.200491 -0.134145 -0.099941 -0.074440 -0.050120 -0.035166 -0.022710 -0.015216 -0.007742
137;1745751647.638418;-1.629219 0.558591 0.308941 0.372488 0.213511 0.086259 0.091493 0.063053 0.040901 0.037100 0.022655 0.020655 0.016714 0.016983 0.016273 1.247431 -0.101935 -0.119882 -0.074963 -0.260335 -0.245060 -0.160291 -0.116794 -0.098862 -0.067800 -0.050957 -0.034388 -0.023407 -0.015142 -0.007588
138;1745751647.815875;0.789388 0.083038 0.817410 0.252662 0.138003 0.073543 0.117271 0.061649 0.032629 0.025799 0.028042 0.019971 0.017933 0.016947 0.016402 -0.360858 -0.424170 -0.216748 -0.108814 -0.418105 -0.192845 -0.141093 -0.149190 -0.098198 -0.071816 -0.050469 -0.035802 -0.023013 -0.015575 -0.007539
139;1745751647.996399;1.077669 0.535135 0.751499 0.360652 0.227149 0.121337 0.070133 0.088049 0.040189 0.029809 0.024088 0.019316 0.017655 0.017269 0.016447 -0.481243 -0.638163 -0.355478 -0.199116 -0.192943 -0.206528 -0.168171 -0.115476 -0.096443 -0.073402 -0.050868 -0.034462 -0.025636 -0.015303 -0.007965
140;1745751648.188664;1.504252 0.117455 0.422719 0.204036 0.284876 0.115671 0.100834 0.069787 0.040704 0.028584 0.022233 0.019385 0.018372 0.017299 0.015660 0.570227 -0.292336 -0.110407 -0.205167 -0.122340 -0.278686 -0.110538 -0.122168 -0.098091 -0.076115 -0.048743 -0.036889 -0.024170 -0.015563 -0.007943
141;1745751648.373392;0.479220 0.555020 0.364028 0.216508 0.292283 0.107875 0.079730 0.057044 0.049631 0.034994 0.022431 0.021116 0.018186 0.017119 0.015892 0.163345 0.204009 0.041369 -0.139537 -0.178456 -0.156653 -0.128308 -0.136982 -0.098302 -0.073007 -0.049026 -0.035393 -0.024040 -0.014935 -0.008202
142;1745751648.558634;0.261536 0.565500 0.349981 0.342519 0.203595 0.042000 0.072860 0.053817 0.040139 0.030844 0.022721 0.020395 0.019824 0.017241 0.016777 0.904606 -0.885818 -0.524808 -0.265051 -0.329353 -0.161278 -0.149198 -0.172234 -0.100964 -0.067621 -0.051247 -0.033695 -0.023381 -0.015044 -0.007436
143;1745751648.751019;-0.047287 0.351420 -3.632099 0.326072 0.093769 0.158749 0.152046 0.072711 0.042495 0.041548 0.022407 0.019804 0.017826 0.016516 0.016436 0.219858 -0.301322 -0.043984 -0.210815 -0.276843 -0.253415 -0.161946 -0.116612 -0.092964 -0.076711 -0.050689 -0.036182 -0.023658 -0.015364 -0.007846
144;1745751648.938247;0.332266 0.205123 0.560066 0.396611 0.235700 0.155471 0.091266 0.072880 0.035818 0.034201 0.024780 0.019519 0.020382 0.017172 0.016019 0.119533 -0.178785 -0.058841 -0.245799 -0.182566 -0.244209 -0.143682 -0.135437 -0.095061 -0.070927 -0.048639 -0.033752 -0.022398 -0.014654 -0.008369
145;1745751649.121857;0.299915 0.305932 0.357245 0.350367 0.167586 0.118055 0.085322 0.052092 0.037798 0.035221 0.023083 0.020149 0.018004 0.016714 0.015673 0.563467 -0.162203 0.023006 -0.251223 -0.303635 -0.198787 -0.158458 -0.157451 -0.096725 -0.071010 -0.053794 -0.035418 -0.023047 -0.015107 -0.007784
146;1745751649.304669;0.679871 0.186330 0.550468 0.348724 0.216300 0.101519 0.072857 0.071518 0.034438 0.026525 0.025356 0.019958 0.017801 0.017292 0.015886 0.430626 -0.980404 -0.237933 -0.019900 -0.300457 -0.184684 -0.161639 -0.122856 -0.093861 -0.069006 -0.050651 -0.034692 -0.023262 -0.014834 -0.008432
147;1745751649.496784;0.506030 0.455588 0.571561 0.225730 0.261073 0.165686 0.052424 0.062583 0.047106 0.031424 0.024765 0.019995 0.019816 0.016512 0.016395 0.233635 -0.538213 -0.061090 -0.213768 -0.302607 -0.174509 -0.141556 -0.112559 -0.103537 -0.075725 -0.054365 -0.034664 -0.022542 -0.014750 -0.007932
